step,material,param,U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu236,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243,Am244,Am242m,Cm242,Cm243,Cm244,Cm245,Cm246,Cm247,Cm248,Cm249,Bk249,Bk250,Cf249,Cf250,Cf251,Kr83,Rh103,Rh105,Ag109,I135,Xe131,Xe135,Cs133,Cs134,Cs135,Cs137,Ba140,La140,Nd143,Nd145,Pm147,Pm148,Pm149,Pm148m,Sm147,Sm149,Sm150,Sm151,Sm152,Eu153,Eu154,Eu155,Eu156,Gd152,Gd154,Gd155,Gd156,Gd157,Gd160,lost,total
11,UO2_4p55_INH,TOX,858.025,32.3462,26.7938,10047.1,114.757,8332.14,8.41599e-05,37.4987,1086.44,346955,0.0167276,73511.3,645512,174611,318741,16.8603,1.03266,3761.16,199.43,15.4941,0.0864687,44.3203,9332.15,3.40105,96.9559,0.00264726,2.89738e-05,8.67162e-12,8.28968e-12,1.28449e-14,2.36993e-12,0,1.17906e-13,1.86818e-23,4.35645e-21,0,0,4096.6,0,14843,0,0,0,3225.09,0.042506,28186.7,258889,49277.3,0,0,12025.2,2431.56,6425.04,1993.64,5.10298e-05,0,0,36.2398,0,0,276.229,107.957,1790.02,4.26753e-13,0,0,0,0,0,0,5.00135e+06
12,TOT,A,8.59419e+07,3.31725e+06,5.77016e+06,8.3783e+12,1.43016e+07,3.55469e+14,53.255,2.16157e+06,9.19498e+11,3.55243e+14,4516.33,3.83521e+09,9.06044e+09,4.3463e+09,7.41425e+11,1.74081e+06,1.40105e+11,4.21525e+08,1.08603e+11,3.89843e+06,5.78786e+08,8.50332e+06,3.11086e+10,2.06566e+06,8.78177e+07,2828.22,66.4982,4.53323e-05,2.27586e-05,0.32643,0.029662,3.92794e-13,6.93008e-06,2.43232e-15,2.78655e-13,0,0,1.44132e+13,0,4.59789e+13,0,2.36469e+13,0,6.21796e+11,9.90712e+06,1.43838e+12,4.36119e+13,4.39009e+13,0,0,4.21615e+12,1.97644e+12,9.33282e+12,6.45694e+11,19.7537,0,0,1.18174e+10,0,0,2.19733e+10,2.65853e+10,8.30314e+11,1.58748e-07,0,0,0,0,0,0,4.85599e+15
12,TOT,ADENS,7.03676e-06,0.000778873,4.50703e-05,5.164e-08,0.0213115,5.28578e-09,2.73525e-12,1.54564e-06,1.77745e-09,7.64235e-07,4.30491e-15,1.12177e-07,7.28556e-05,9.51053e-06,3.53359e-06,2.17719e-07,2.6418e-11,6.0817e-08,6.61939e-11,9.58237e-09,2.2241e-13,3.99875e-10,4.62446e-09,2.00479e-11,5.30124e-10,8.01766e-12,1.05568e-13,2.35857e-16,2.64143e-18,1.32786e-23,8.93802e-21,4.80015e-35,8.11262e-22,1.06107e-32,8.34563e-29,1.15708e-06,6.83833e-06,1.93905e-08,4.63613e-07,1.14931e-08,6.42199e-06,8.2231e-09,1.508e-05,4.28279e-07,7.5996e-06,1.44253e-05,5.07819e-07,6.72693e-08,1.21295e-05,8.76061e-06,3.6889e-06,9.68772e-09,1.88477e-08,2.43443e-08,6.98344e-07,9.77638e-08,2.65406e-06,3.54716e-07,1.26768e-06,6.63431e-07,6.29733e-08,4.21431e-08,1.15167e-08,5.71805e-12,2.26687e-09,7.63845e-10,1.64813e-07,1.31918e-09,3.92556e-09,1.42348e-11,0.0676387
12,TOT,BURNUP,10.0008
12,TOT,GSRC,8.5859e+06,4.03092e+06,521697,1.36494e+13,1.03984e+06,2.43093e+14,0,1.68425e+06,8.47152e+11,5.73449e+14,506.878,3.97124e+08,3.9759e+08,4.23447e+08,1.84584e+07,145329,4.88639e+10,2.65262e+08,0,3.6295e+06,1.26486e+09,0,3.11646e+09,2.55099e+06,7.26188e+06,3663.86,0,3.80482e-05,0,0.013341,1.02499e-08,4.36802e-13,9.47217e-06,1.44227e-16,3.44602e-13,0,0,3.58448e+12,0,6.1275e+13,0,2.35355e+13,0,1.39109e+12,0,8.34262e+06,3.0915e+13,9.50091e+13,0,0,2.24892e+08,1.16173e+12,0,2.16856e+12,0,0,0,1.72071e+07,0,0,4.35463e+10,2.26395e+10,1.02573e+12,0,0,0,0,0,0,0,4.12965e+15
12,TOT,H,6.68335e-05,2.45154e-06,4.22098e-06,0.440439,9.79626e-06,26.104,5.04226e-12,1.68647e-06,0.122404,23.5399,4.24233e-09,0.003434,0.00760846,0.00365658,0.00063613,1.38954e-06,0.0043718,0.000377931,0.00788209,3.39243e-06,0.000102814,1.00473e-07,0.0309718,2.04122e-06,8.29977e-05,2.55609e-09,5.87345e-11,3.88769e-17,7.2208e-17,1.54892e-14,1.54354e-16,7.45751e-26,7.00387e-18,2.44149e-27,2.70159e-25,0,0,0.532863,0,14.3159,0,2.13181,0,0.171199,1.20476e-07,0.0414471,3.43781,19.8882,0,0,0.0418572,0.412599,1.06731,0.223417,7.31235e-12,0,0,3.74829e-05,0,0,0.00534612,0.00052932,0.224459,5.60312e-20,0,0,0,0,0,0,1489.71
12,TOT,ING_TOX,4.21115,0.155911,0.271198,6367.51,0.643574,9597.67,9.05334e-07,0.237772,836.743,284194,0.000392921,882.099,2265.11,1086.57,3558.84,0.417795,11.9089,84.3049,32.5808,0.779687,0.266241,1.61563,373.304,0.30985,10.5381,0.000593926,1.39646e-05,8.61313e-12,1.75241e-11,1.01193e-11,2.87722e-11,5.49911e-23,2.42553e-12,3.89172e-22,1.00316e-19,0,0,5332.9,0,42760.4,0,0,0,11814.1,0.0198142,18699,113391,87801.7,0,0,1096.2,5336.38,9239.5,1097.68,9.67931e-07,0,0,1.1581,0,0,43.9466,8.50731,1826.69,6.50867e-15,0,0,0,0,0,0,2.40077e+06
12,TOT,INH_TOX,807.854,28.1966,50.2004,15918.8,114.413,8531.26,0.00042604,108.078,3218.24,355243,0.180653,421873,1.08725e+06,521555,1.70528e+06,191.489,12.049,40466.4,2172.05,374.25,2.14151,782.306,183541,142.531,5005.61,0.279994,0.00651683,4.0799e-09,8.19308e-09,1.30572e-11,4.74593e-09,3.92794e-22,4.85106e-10,8.2699e-20,1.97845e-17,0,0,5044.63,0,14713.2,0,0,0,12435.9,0.0852012,56096.9,252949,48291,0,0,21080.7,4348.16,6812.96,3680.46,0.000189635,0,0,47.2696,0,0,1164.58,183.439,2823.07,3.01621e-12,0,0,0,0,0,0,8.54992e+06
12,TOT,MASS,0.373321,41.4986,2.4116,0.00277487,1150.01,0.000286433,1.46357e-07,0.0830547,9.59148e-05,0.0414132,2.30345e-10,0.00605328,3.94797,0.517526,0.193081,0.0119463,1.45557e-06,0.00332325,3.6321e-06,0.000527968,1.23049e-08,2.19414e-05,0.000253746,1.10459e-06,2.9329e-05,4.45397e-07,5.88849e-09,1.32095e-11,1.48537e-13,7.49722e-19,5.04649e-16,2.72113e-30,4.58046e-17,6.01501e-28,4.74994e-24,0.0217476,0.159516,0.000461091,0.0114451,0.000351478,0.190566,0.000251471,0.454322,0.0130002,0.232402,0.447681,0.0161056,0.00213346,0.392936,0.287779,0.122852,0.00032483,0.000636246,0.000816291,0.023257,0.00330021,0.0901945,0.0121351,0.0436558,0.0229976,0.00219723,0.00147997,0.000407063,1.96916e-07,7.90939e-05,2.68249e-05,0.0058253,4.69259e-05,0.000142312,0,1374.54
12,TOT,SF,0.00146101,0.000238842,0.00519315,0,780.87,0,0,0,0,0,3.70339e-06,7.1335,0.0280874,247.739,0,9.57447,0,0.00181256,0,0.000144242,0,0,1897.63,0,121.188,0,0.0173826,0,1.90944e-06,0,1.39115e-11,0,3.60364e-14,1.87289e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064.19
12,TOT,VOLUME,136.509
12,UO2_4p55,A,8.59419e+07,3.31725e+06,5.77016e+06,8.3783e+12,1.43016e+07,3.55469e+14,53.255,2.16157e+06,9.19498e+11,3.55243e+14,4516.33,3.83521e+09,9.06044e+09,4.3463e+09,7.41425e+11,1.74081e+06,1.40105e+11,4.21525e+08,1.08603e+11,3.89843e+06,5.78786e+08,8.50332e+06,3.11086e+10,2.06566e+06,8.78177e+07,2828.22,66.4982,4.53323e-05,2.27586e-05,0.32643,0.029662,3.92794e-13,6.93008e-06,2.43232e-15,2.78655e-13,0,0,1.44132e+13,0,4.59789e+13,0,2.36469e+13,0,6.21796e+11,9.90712e+06,1.43838e+12,4.36119e+13,4.39009e+13,0,0,4.21615e+12,1.97644e+12,9.33282e+12,6.45694e+11,19.7537,0,0,1.18174e+10,0,0,2.19733e+10,2.65853e+10,8.30314e+11,1.58748e-07,0,0,0,0,0,0,4.85599e+15
12,UO2_4p55,ADENS,7.03676e-06,0.000778873,4.50703e-05,5.164e-08,0.0213115,5.28578e-09,2.73525e-12,1.54564e-06,1.77745e-09,7.64235e-07,4.30491e-15,1.12177e-07,7.28556e-05,9.51053e-06,3.53359e-06,2.17719e-07,2.6418e-11,6.0817e-08,6.61939e-11,9.58237e-09,2.2241e-13,3.99875e-10,4.62446e-09,2.00479e-11,5.30124e-10,8.01766e-12,1.05568e-13,2.35857e-16,2.64143e-18,1.32786e-23,8.93802e-21,4.80015e-35,8.11262e-22,1.06107e-32,8.34563e-29,1.15708e-06,6.83833e-06,1.93905e-08,4.63613e-07,1.14931e-08,6.42199e-06,8.2231e-09,1.508e-05,4.28279e-07,7.5996e-06,1.44253e-05,5.07819e-07,6.72693e-08,1.21295e-05,8.76061e-06,3.6889e-06,9.68772e-09,1.88477e-08,2.43443e-08,6.98344e-07,9.77638e-08,2.65406e-06,3.54716e-07,1.26768e-06,6.63431e-07,6.29733e-08,4.21431e-08,1.15167e-08,5.71805e-12,2.26687e-09,7.63845e-10,1.64813e-07,1.31918e-09,3.92556e-09,1.42348e-11,0.0676387
12,UO2_4p55,BURNUP,10.0008
12,UO2_4p55,GSRC,8.5859e+06,4.03092e+06,521697,1.36494e+13,1.03984e+06,2.43093e+14,0,1.68425e+06,8.47152e+11,5.73449e+14,506.878,3.97124e+08,3.9759e+08,4.23447e+08,1.84584e+07,145329,4.88639e+10,2.65262e+08,0,3.6295e+06,1.26486e+09,0,3.11646e+09,2.55099e+06,7.26188e+06,3663.86,0,3.80482e-05,0,0.013341,1.02499e-08,4.36802e-13,9.47217e-06,1.44227e-16,3.44602e-13,0,0,3.58448e+12,0,6.1275e+13,0,2.35355e+13,0,1.39109e+12,0,8.34262e+06,3.0915e+13,9.50091e+13,0,0,2.24892e+08,1.16173e+12,0,2.16856e+12,0,0,0,1.72071e+07,0,0,4.35463e+10,2.26395e+10,1.02573e+12,0,0,0,0,0,0,0,4.12965e+15
12,UO2_4p55,H,6.68335e-05,2.45154e-06,4.22098e-06,0.440439,9.79626e-06,26.104,5.04226e-12,1.68647e-06,0.122404,23.5399,4.24233e-09,0.003434,0.00760846,0.00365658,0.00063613,1.38954e-06,0.0043718,0.000377931,0.00788209,3.39243e-06,0.000102814,1.00473e-07,0.0309718,2.04122e-06,8.29977e-05,2.55609e-09,5.87345e-11,3.88769e-17,7.2208e-17,1.54892e-14,1.54354e-16,7.45751e-26,7.00387e-18,2.44149e-27,2.70159e-25,0,0,0.532863,0,14.3159,0,2.13181,0,0.171199,1.20476e-07,0.0414471,3.43781,19.8882,0,0,0.0418572,0.412599,1.06731,0.223417,7.31235e-12,0,0,3.74829e-05,0,0,0.00534612,0.00052932,0.224459,5.60312e-20,0,0,0,0,0,0,1489.71
12,UO2_4p55,MDENS,0.00273477,0.303999,0.0176662,2.03273e-05,8.42443,2.09827e-06,1.07214e-09,0.000608418,7.02625e-07,0.000303373,1.6874e-12,4.43434e-05,0.0289209,0.00379114,0.00141441,8.75129e-05,1.06628e-08,2.43445e-05,2.6607e-08,3.86763e-06,9.01395e-11,1.60732e-07,1.85882e-06,8.09171e-09,2.1485e-07,3.26276e-09,4.31362e-11,9.67665e-14,1.08811e-15,5.4921e-21,3.69681e-18,1.99337e-32,3.35542e-19,4.4063e-30,3.47958e-26,0.000159312,0.00116854,3.37773e-06,8.38413e-05,2.57475e-06,0.00139599,1.84215e-06,0.00332814,9.5233e-05,0.00170246,0.00327949,0.000117981,1.56287e-05,0.00287846,0.00210813,0.000899952,2.37955e-06,4.66083e-06,5.97975e-06,0.00017037,2.41757e-05,0.000660721,8.88959e-05,0.000319801,0.000168469,1.60959e-05,1.08416e-05,2.98194e-06,1.44251e-09,5.79404e-07,1.96506e-07,4.26733e-05,3.43756e-07,1.04251e-06,0,10.0692
12,UO2_4p55,SF,0.00146101,0.000238842,0.00519315,0,780.87,0,0,0,0,0,3.70339e-06,7.1335,0.0280874,247.739,0,9.57447,0,0.00181256,0,0.000144242,0,0,1897.63,0,121.188,0,0.0173826,0,1.90944e-06,0,1.39115e-11,0,3.60364e-14,1.87289e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064.19
12,UO2_4p55,VOLUME,136.509
12,UO2_4p55_ING,TOX,4.21115,0.155911,0.271198,6367.51,0.643574,9597.67,9.05334e-07,0.237772,836.743,284194,0.000392921,882.099,2265.11,1086.57,3558.84,0.417795,11.9089,84.3049,32.5808,0.779687,0.266241,1.61563,373.304,0.30985,10.5381,0.000593926,1.39646e-05,8.61313e-12,1.75241e-11,1.01193e-11,2.87722e-11,5.49911e-23,2.42553e-12,3.89172e-22,1.00316e-19,0,0,5332.9,0,42760.4,0,0,0,11814.1,0.0198142,18699,113391,87801.7,0,0,1096.2,5336.38,9239.5,1097.68,9.67931e-07,0,0,1.1581,0,0,43.9466,8.50731,1826.69,6.50867e-15,0,0,0,0,0,0,2.40077e+06
12,UO2_4p55_INH,TOX,807.854,28.1966,50.2004,15918.8,114.413,8531.26,0.00042604,108.078,3218.24,355243,0.180653,421873,1.08725e+06,521555,1.70528e+06,191.489,12.049,40466.4,2172.05,374.25,2.14151,782.306,183541,142.531,5005.61,0.279994,0.00651683,4.0799e-09,8.19308e-09,1.30572e-11,4.74593e-09,3.92794e-22,4.85106e-10,8.2699e-20,1.97845e-17,0,0,5044.63,0,14713.2,0,0,0,12435.9,0.0852012,56096.9,252949,48291,0,0,21080.7,4348.16,6812.96,3680.46,0.000189635,0,0,47.2696,0,0,1164.58,183.439,2823.07,3.01621e-12,0,0,0,0,0,0,8.54992e+06
13,TOT,A,8.07392e+07,2.87868e+06,8.13227e+06,1.09957e+13,1.42565e+07,3.72322e+14,134.344,4.03331e+06,1.78961e+12,3.72075e+14,21194.8,1.10443e+10,1.16117e+10,7.64925e+09,1.68557e+12,6.39356e+06,5.43505e+11,1.45287e+09,3.80733e+11,2.30803e+07,3.56969e+09,3.70461e+07,1.48415e+11,1.5707e+07,8.22391e+08,40441.1,1493.77,0.00157863,0.00122332,18.5321,2.42852,3.50622e-11,0.000854213,3.24471e-13,3.84195e-11,0,0,1.66525e+13,0,4.57693e+13,0,2.32829e+13,0,1.32179e+12,1.48088e+07,2.1435e+12,4.28634e+13,4.32812e+13,0,0,5.46307e+12,2.59938e+12,9.76646e+12,8.48255e+11,39.6778,0,0,1.31423e+10,0,0,5.15985e+10,4.15433e+10,1.22486e+12,3.88352e-07,0,0,0,0,0,0,4.87558e+15
13,TOT,ADENS,6.61078e-06,0.000675899,6.35206e-05,6.77723e-08,0.0212443,5.53637e-09,6.9001e-12,2.88405e-06,3.45944e-09,8.00446e-07,2.02026e-14,3.23037e-07,9.33706e-05,1.6738e-05,8.03334e-06,7.99625e-07,1.02483e-10,2.09619e-07,2.32059e-10,5.67316e-08,1.37172e-12,1.74212e-09,2.20626e-08,1.52441e-10,4.96448e-09,1.14646e-10,2.37141e-12,8.21334e-15,1.41982e-16,7.53849e-22,7.31781e-19,4.28479e-33,9.99975e-20,1.41547e-30,1.15065e-26,1.6539e-06,1.0635e-05,2.2403e-08,8.80669e-07,1.14408e-08,9.4153e-06,8.09651e-09,2.23689e-05,9.10418e-07,1.13596e-05,2.14968e-05,4.99104e-07,6.63197e-08,1.7628e-05,1.28131e-05,4.77989e-06,1.27412e-08,1.97235e-08,3.19814e-08,1.40271e-06,9.94754e-08,4.1217e-06,3.94485e-07,1.92176e-06,1.19742e-06,1.47876e-07,6.58544e-08,1.69892e-08,1.39883e-11,7.86554e-09,1.18546e-09,3.32745e-07,1.66176e-09,7.42248e-09,2.15972e-11,0.0677566
13,TOT,BURNUP,15.0012
13,TOT,GSRC,8.06614e+06,3.498e+06,735262,1.79134e+13,1.03656e+06,2.54617e+14,0,3.14267e+06,1.6488e+12,6.0062e+14,2378.73,1.1436e+09,5.09545e+08,7.45245e+08,4.19638e+07,533756,1.89556e+11,9.14281e+08,0,2.14882e+07,7.80106e+09,0,1.48682e+10,1.93973e+07,6.80057e+07,52390.1,0,0.00132497,0,0.757396,8.39188e-07,3.89906e-11,0.00116756,1.92398e-14,4.7512e-11,0,0,4.14137e+12,0,6.09956e+13,0,2.31731e+13,0,2.95713e+12,0,1.24323e+07,3.03844e+13,9.36679e+13,0,0,2.91404e+08,1.52789e+12,0,2.84887e+12,0,0,0,1.91362e+07,0,0,1.02257e+11,3.53774e+10,1.51314e+12,0,0,0,0,0,0,0,4.14882e+15
13,TOT,H,6.27876e-05,2.12742e-06,5.9489e-06,0.578032,9.76536e-06,27.3416,1.27199e-11,3.14681e-06,0.238234,24.6552,1.99089e-08,0.00988889,0.00975089,0.0064354,0.00144619,5.10341e-06,0.0169594,0.00130262,0.0276326,2.00846e-05,0.00063411,4.37728e-07,0.147762,1.55211e-05,0.000777253,3.65499e-08,1.31937e-09,1.35383e-15,3.88133e-15,8.79351e-13,1.26374e-14,6.65685e-24,8.63309e-16,3.25694e-25,3.72481e-23,0,0,0.615648,0,14.2507,0,2.09899,0,0.363929,1.80083e-07,0.0617651,3.37881,19.6075,0,0,0.0542364,0.542645,1.1169,0.293506,1.46878e-11,0,0,4.16853e-05,0,0,0.012554,0.000827135,0.331117,1.37072e-19,0,0,0,0,0,0,1471.06
13,TOT,ING_TOX,3.95622,0.135298,0.382217,8356.72,0.641544,10052.7,2.28385e-06,0.443664,1628.55,297660,0.00184394,2540.18,2902.93,1912.31,8090.75,1.53445,46.198,290.575,114.22,4.61607,1.64206,7.03875,1780.98,2.35605,98.6869,0.00849264,0.000313692,2.99939e-10,9.41957e-10,5.74494e-10,2.35566e-09,4.90871e-21,2.98975e-10,5.19154e-20,1.3831e-17,0,0,6161.42,0,42565.5,0,0,0,25114,0.0296176,27865.5,111445,86562.3,0,0,1420.4,7018.34,9668.79,1442.03,1.94421e-06,0,0,1.28795,0,0,103.197,13.2938,2694.7,1.59224e-14,0,0,0,0,0,0,2.49555e+06
13,TOT,INH_TOX,758.949,24.4688,70.7507,20891.8,114.052,8935.72,0.00107475,201.666,6263.64,372075,0.84779,1.21487e+06,1.39341e+06,917910,3.87682e+06,703.291,46.7415,139476,7614.66,2215.71,13.2078,3408.24,875647,1083.78,46876.3,4.00367,0.146389,1.42076e-07,4.40395e-07,7.41283e-10,3.88563e-07,3.50622e-20,5.97949e-08,1.1032e-17,2.72778e-15,0,0,5828.37,0,14646.2,0,0,0,26435.8,0.127356,83596.5,248608,47609.3,0,0,27315.4,5718.65,7129.51,4835.06,0.000380907,0,0,52.5692,0,0,2734.72,286.649,4164.54,7.37869e-12,0,0,0,0,0,0,1.35761e+07
13,TOT,MASS,0.350722,36.0122,3.39882,0.00364173,1146.38,0.000300013,3.69208e-07,0.154973,0.000186678,0.0433754,1.08099e-09,0.0174316,5.05966,0.910819,0.438954,0.0438758,5.64658e-06,0.0114543,1.27332e-05,0.00312579,7.58909e-08,9.55912e-05,0.00121059,8.39915e-06,0.000274658,6.3688e-06,1.32275e-07,4.60001e-10,7.98418e-12,4.25632e-17,4.13171e-14,2.42898e-28,5.64595e-15,8.024e-26,6.54898e-22,0.0310854,0.24808,0.000532726,0.0217409,0.000349876,0.27939,0.0002476,0.673919,0.0276352,0.347386,0.667141,0.0158291,0.00210334,0.571061,0.420902,0.159185,0.000427213,0.000665808,0.00107237,0.0467147,0.00335799,0.14007,0.0134956,0.0661808,0.0415083,0.00515963,0.00231267,0.000600492,4.81725e-07,0.000274439,4.16315e-05,0.0117608,5.91122e-05,0.000269085,0,1374.52
13,TOT,SF,0.00137257,0.000207265,0.00731904,0,778.407,0,0,0,0,0,1.73797e-05,20.5423,0.0359964,436.007,0,35.1646,0,0.00624736,0,0.000853972,0,0,9053.3,0,1134.9,0,0.390471,0,0.000102637,0,1.13897e-09,0,4.44191e-12,2.49843e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11458.8
13,TOT,VOLUME,136.509
13,UO2_4p55,A,8.07392e+07,2.87868e+06,8.13227e+06,1.09957e+13,1.42565e+07,3.72322e+14,134.344,4.03331e+06,1.78961e+12,3.72075e+14,21194.8,1.10443e+10,1.16117e+10,7.64925e+09,1.68557e+12,6.39356e+06,5.43505e+11,1.45287e+09,3.80733e+11,2.30803e+07,3.56969e+09,3.70461e+07,1.48415e+11,1.5707e+07,8.22391e+08,40441.1,1493.77,0.00157863,0.00122332,18.5321,2.42852,3.50622e-11,0.000854213,3.24471e-13,3.84195e-11,0,0,1.66525e+13,0,4.57693e+13,0,2.32829e+13,0,1.32179e+12,1.48088e+07,2.1435e+12,4.28634e+13,4.32812e+13,0,0,5.46307e+12,2.59938e+12,9.76646e+12,8.48255e+11,39.6778,0,0,1.31423e+10,0,0,5.15985e+10,4.15433e+10,1.22486e+12,3.88352e-07,0,0,0,0,0,0,4.87558e+15
13,UO2_4p55,ADENS,6.61078e-06,0.000675899,6.35206e-05,6.77723e-08,0.0212443,5.53637e-09,6.9001e-12,2.88405e-06,3.45944e-09,8.00446e-07,2.02026e-14,3.23037e-07,9.33706e-05,1.6738e-05,8.03334e-06,7.99625e-07,1.02483e-10,2.09619e-07,2.32059e-10,5.67316e-08,1.37172e-12,1.74212e-09,2.20626e-08,1.52441e-10,4.96448e-09,1.14646e-10,2.37141e-12,8.21334e-15,1.41982e-16,7.53849e-22,7.31781e-19,4.28479e-33,9.99975e-20,1.41547e-30,1.15065e-26,1.6539e-06,1.0635e-05,2.2403e-08,8.80669e-07,1.14408e-08,9.4153e-06,8.09651e-09,2.23689e-05,9.10418e-07,1.13596e-05,2.14968e-05,4.99104e-07,6.63197e-08,1.7628e-05,1.28131e-05,4.77989e-06,1.27412e-08,1.97235e-08,3.19814e-08,1.40271e-06,9.94754e-08,4.1217e-06,3.94485e-07,1.92176e-06,1.19742e-06,1.47876e-07,6.58544e-08,1.69892e-08,1.39883e-11,7.86554e-09,1.18546e-09,3.32745e-07,1.66176e-09,7.42248e-09,2.15972e-11,0.0677566
13,UO2_4p55,BURNUP,15.0012
13,UO2_4p55,GSRC,8.06614e+06,3.498e+06,735262,1.79134e+13,1.03656e+06,2.54617e+14,0,3.14267e+06,1.6488e+12,6.0062e+14,2378.73,1.1436e+09,5.09545e+08,7.45245e+08,4.19638e+07,533756,1.89556e+11,9.14281e+08,0,2.14882e+07,7.80106e+09,0,1.48682e+10,1.93973e+07,6.80057e+07,52390.1,0,0.00132497,0,0.757396,8.39188e-07,3.89906e-11,0.00116756,1.92398e-14,4.7512e-11,0,0,4.14137e+12,0,6.09956e+13,0,2.31731e+13,0,2.95713e+12,0,1.24323e+07,3.03844e+13,9.36679e+13,0,0,2.91404e+08,1.52789e+12,0,2.84887e+12,0,0,0,1.91362e+07,0,0,1.02257e+11,3.53774e+10,1.51314e+12,0,0,0,0,0,0,0,4.14882e+15
13,UO2_4p55,H,6.27876e-05,2.12742e-06,5.9489e-06,0.578032,9.76536e-06,27.3416,1.27199e-11,3.14681e-06,0.238234,24.6552,1.99089e-08,0.00988889,0.00975089,0.0064354,0.00144619,5.10341e-06,0.0169594,0.00130262,0.0276326,2.00846e-05,0.00063411,4.37728e-07,0.147762,1.55211e-05,0.000777253,3.65499e-08,1.31937e-09,1.35383e-15,3.88133e-15,8.79351e-13,1.26374e-14,6.65685e-24,8.63309e-16,3.25694e-25,3.72481e-23,0,0,0.615648,0,14.2507,0,2.09899,0,0.363929,1.80083e-07,0.0617651,3.37881,19.6075,0,0,0.0542364,0.542645,1.1169,0.293506,1.46878e-11,0,0,4.16853e-05,0,0,0.012554,0.000827135,0.331117,1.37072e-19,0,0,0,0,0,0,1471.06
13,UO2_4p55,MDENS,0.00256921,0.263808,0.0248981,2.66776e-05,8.39785,2.19775e-06,2.70464e-09,0.00113526,1.36751e-06,0.000317747,7.9188e-12,0.000127696,0.0370646,0.00667221,0.00321557,0.000321413,4.1364e-08,8.39085e-05,9.32774e-08,2.2898e-05,5.55939e-10,7.00254e-07,8.86816e-06,6.15281e-08,2.01201e-06,4.66547e-08,9.68982e-10,3.36974e-12,5.84882e-14,3.11797e-19,3.02669e-16,1.77935e-30,4.13595e-17,5.87799e-28,4.79746e-24,0.000227717,0.00181731,3.90249e-06,0.000159263,2.56302e-06,0.00204667,1.81379e-06,0.0049368,0.000202442,0.00254478,0.00488715,0.000115957,1.5408e-05,0.00418331,0.00308332,0.00116611,3.12955e-06,4.87739e-06,7.85566e-06,0.000342209,2.4599e-05,0.00102608,9.88625e-05,0.000484808,0.00030407,3.77969e-05,1.69415e-05,4.39891e-06,3.52888e-09,2.0104e-06,3.04972e-07,8.61541e-05,4.33027e-07,1.97118e-06,0,10.0691
13,UO2_4p55,SF,0.00137257,0.000207265,0.00731904,0,778.407,0,0,0,0,0,1.73797e-05,20.5423,0.0359964,436.007,0,35.1646,0,0.00624736,0,0.000853972,0,0,9053.3,0,1134.9,0,0.390471,0,0.000102637,0,1.13897e-09,0,4.44191e-12,2.49843e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11458.8
13,UO2_4p55,VOLUME,136.509
13,UO2_4p55_ING,TOX,3.95622,0.135298,0.382217,8356.72,0.641544,10052.7,2.28385e-06,0.443664,1628.55,297660,0.00184394,2540.18,2902.93,1912.31,8090.75,1.53445,46.198,290.575,114.22,4.61607,1.64206,7.03875,1780.98,2.35605,98.6869,0.00849264,0.000313692,2.99939e-10,9.41957e-10,5.74494e-10,2.35566e-09,4.90871e-21,2.98975e-10,5.19154e-20,1.3831e-17,0,0,6161.42,0,42565.5,0,0,0,25114,0.0296176,27865.5,111445,86562.3,0,0,1420.4,7018.34,9668.79,1442.03,1.94421e-06,0,0,1.28795,0,0,103.197,13.2938,2694.7,1.59224e-14,0,0,0,0,0,0,2.49555e+06
13,UO2_4p55_INH,TOX,758.949,24.4688,70.7507,20891.8,114.052,8935.72,0.00107475,201.666,6263.64,372075,0.84779,1.21487e+06,1.39341e+06,917910,3.87682e+06,703.291,46.7415,139476,7614.66,2215.71,13.2078,3408.24,875647,1083.78,46876.3,4.00367,0.146389,1.42076e-07,4.40395e-07,7.41283e-10,3.88563e-07,3.50622e-20,5.97949e-08,1.1032e-17,2.72778e-15,0,0,5828.37,0,14646.2,0,0,0,26435.8,0.127356,83596.5,248608,47609.3,0,0,27315.4,5718.65,7129.51,4835.06,0.000380907,0,0,52.5692,0,0,2734.72,286.649,4164.54,7.37869e-12,0,0,0,0,0,0,1.35761e+07
