step,param,U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu236,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243,Am244,Am242m,Cm242,Cm243,Cm244,Cm245,Cm246,Cm247,Cm248,Cm249,Bk249,Bk250,Cf249,Cf250,Cf251,Kr83,Rh103,Rh105,Ag109,I135,Xe131,Xe135,Cs133,Cs134,Cs135,Cs137,Ba140,La140,Nd143,Nd145,Pm147,Pm148,Pm149,Pm148m,Sm147,Sm149,Sm150,Sm151,Sm152,Eu153,Eu154,Eu155,Eu156,Gd152,Gd154,Gd155,Gd156,Gd157,Gd160,Lost,Total
9,MDENS,0.00294407,0.358304,0.00755212,1.09717e-05,8.45539,1.95027e-06,1.31992e-10,0.000151019,1.62005e-07,0.000281987,7.42725e-14,4.31547e-06,0.0136668,0.000831697,0.000134551,3.0871e-06,3.41262e-10,9.12584e-07,9.63977e-10,4.73064e-08,1.00969e-12,2.99141e-09,3.03074e-08,4.6328e-11,9.18479e-10,5.09923e-12,2.53916e-14,2.00345e-17,8.08811e-20,3.67233e-25,1.01088e-22,0,3.56653e-24,0,3.00597e-31,6.76044e-05,0.00037923,2.56126e-06,1.97037e-05,2.59632e-06,0.00055569,1.82877e-06,0.00131955,1.51212e-05,0.000670168,0.00131969,0.000121223,1.60012e-05,0.00113569,0.000869666,0.000419209,1.02787e-06,4.31232e-06,2.44006e-06,2.93411e-05,2.21524e-05,0.000239268,6.00896e-05,0.000109675,4.91449e-05,2.31471e-06,5.55031e-06,1.63277e-06,9.84113e-11,3.38719e-08,8.85049e-08,9.52023e-06,2.10109e-07,2.65575e-07,0,10.0694
10,MDENS,0.0029274,0.353493,0.00843864,1.16937e-05,8.45302,1.96059e-06,1.73291e-10,0.000179009,1.92951e-07,0.000283477,1.10546e-13,5.75226e-06,0.0151126,0.0010206,0.00018417,4.79429e-06,5.35948e-10,1.41122e-06,1.49462e-09,8.36068e-08,1.78607e-12,5.0973e-09,5.23748e-08,9.10997e-11,1.83466e-09,1.15551e-11,6.48767e-14,5.78333e-17,2.64392e-19,1.21024e-24,3.73245e-22,0,1.48217e-23,1.69198e-34,1.27344e-30,7.56846e-05,0.000443419,2.63631e-06,2.35393e-05,2.59647e-06,0.00062804,1.82975e-06,0.00148982,1.91791e-05,0.000754418,0.00148377,0.000121022,1.59789e-05,0.00128838,0.000975925,0.00046809,1.15153e-06,4.34735e-06,2.76423e-06,3.72646e-05,2.23157e-05,0.000273266,6.39608e-05,0.000126763,5.68789e-05,2.94545e-06,5.99345e-06,1.74689e-06,1.44297e-10,4.84481e-08,9.82734e-08,1.1518e-05,2.20615e-07,3.1307e-07,0,10.0694
11,MDENS,0.00291069,0.348736,0.00931349,1.2496e-05,8.45063,1.97091e-06,2.21218e-10,0.000208754,2.26455e-07,0.000284968,1.60458e-13,7.44672e-06,0.0165042,0.00122203,0.000242628,7.07828e-06,7.91148e-10,2.07384e-06,2.20119e-09,1.38247e-07,2.98419e-12,8.15502e-09,8.49178e-08,1.65463e-10,3.40626e-09,2.39145e-11,1.49898e-13,1.49045e-16,7.60995e-19,3.50907e-24,1.19856e-21,0,5.29395e-23,6.10079e-34,4.59539e-30,8.36855e-05,0.000508223,2.70923e-06,2.76384e-05,2.5966e-06,0.000700006,1.83017e-06,0.00165956,2.36869e-05,0.000838664,0.00164764,0.000120825,1.59573e-05,0.00143963,0.00108163,0.000515266,1.27298e-06,4.38165e-06,3.07975e-06,4.60118e-05,2.24641e-05,0.000307468,6.73766e-05,0.000144148,6.49881e-05,3.65575e-06,6.41976e-06,1.85703e-06,2.01517e-10,6.67295e-08,1.07444e-07,1.36489e-05,2.30955e-07,3.63474e-07,0,10.0694
12,MDENS,0.00274579,0.303824,0.0174844,1.94903e-05,8.42614,2.01905e-06,1.08871e-09,0.000592406,6.61737e-07,0.000291926,1.85316e-12,4.20592e-05,0.0278028,0.00367956,0.00131682,8.17198e-05,9.39834e-09,2.26136e-05,2.43356e-08,3.40353e-06,7.52315e-11,1.45544e-07,1.69479e-06,7.0523e-09,1.78685e-07,2.55233e-09,3.41256e-11,7.14558e-14,7.64118e-16,3.64346e-21,2.44879e-18,1.23923e-32,2.21911e-19,2.73506e-30,2.1132e-26,0.000159664,0.00116747,3.31824e-06,8.17173e-05,2.56824e-06,0.00139998,1.8082e-06,0.00333169,9.15899e-05,0.00167816,0.00327844,0.000117861,1.56124e-05,0.00287999,0.00211194,0.000906013,2.28965e-06,4.62934e-06,5.70643e-06,0.000171613,2.34013e-05,0.000659584,8.70624e-05,0.000322721,0.000166207,1.53442e-05,1.08191e-05,2.91211e-06,1.4138e-09,5.53702e-07,1.90524e-07,4.19375e-05,3.22802e-07,1.0184e-06,0,10.0692
13,MDENS,0.00258467,0.263347,0.0246802,2.55073e-05,8.40048,2.11302e-06,2.71815e-09,0.00109908,1.27882e-06,0.000305505,7.3271e-12,0.000119937,0.0355394,0.0065121,0.00301611,0.000304468,3.66849e-08,7.85451e-05,8.62797e-08,2.02955e-05,4.66971e-10,6.37766e-07,8.17821e-06,5.44414e-08,1.6858e-06,3.65558e-08,7.71324e-10,2.49192e-12,4.15509e-14,2.09121e-19,2.02778e-16,1.12998e-30,2.76651e-17,3.72536e-28,2.99313e-24,0.000228344,0.00181588,3.82928e-06,0.000155241,2.55631e-06,0.00205594,1.77421e-06,0.00494516,0.000194782,0.00250438,0.00488531,0.000115865,1.53959e-05,0.00418439,0.0030914,0.00117699,3.02395e-06,4.84292e-06,7.49249e-06,0.000345871,2.3648e-05,0.00102338,9.61625e-05,0.000490634,0.000299514,3.58519e-05,1.68095e-05,4.27723e-06,3.42705e-09,1.9144e-06,2.92071e-07,8.44137e-05,4.03103e-07,1.92293e-06,0,10.069
14,MDENS,0.00242674,0.226717,0.0310063,3.11736e-05,8.37362,2.21214e-06,5.0711e-09,0.00170081,2.06956e-06,0.000319828,2.28677e-11,0.000257018,0.0408082,0.00943526,0.00498365,0.000722653,9.00165e-08,0.000171781,1.94569e-07,6.69522e-05,1.60659e-09,1.58899e-06,2.23177e-05,2.0914e-07,7.84984e-06,2.27579e-07,6.84124e-09,3.04351e-11,7.01092e-13,3.71925e-18,4.61924e-15,2.77095e-29,8.39911e-16,1.2085e-26,1.02392e-22,0.000290095,0.0024409,4.28254e-06,0.000244352,2.54919e-06,0.00266413,1.72928e-06,0.00649798,0.000326864,0.00331171,0.00646877,0.000114263,1.52349e-05,0.00535809,0.00402278,0.00136096,3.59407e-06,5.03154e-06,8.73706e-06,0.000545893,2.34469e-05,0.00139425,0.000102216,0.000641331,0.000456678,6.48876e-05,2.50582e-05,6.15918e-06,5.61008e-09,4.59815e-06,4.26481e-07,0.000146221,4.79372e-07,3.06065e-06,0,10.0689
15,MDENS,0.00227298,0.193608,0.036526,3.61823e-05,8.34545,2.31947e-06,8.07508e-09,0.00236629,3.012e-06,0.000335335,5.11219e-11,0.00046722,0.044325,0.0123149,0.00697029,0.00135173,1.76183e-07,0.000293504,3.45215e-07,0.000162756,4.07146e-09,2.93545e-06,4.5057e-05,5.48032e-07,2.50067e-05,9.09484e-07,3.65322e-08,2.09635e-10,6.25157e-12,3.4931e-17,5.21016e-14,3.37589e-28,1.1828e-14,1.82126e-25,1.62083e-21,0.000345071,0.00303489,4.70119e-06,0.000346436,2.54472e-06,0.00322454,1.67771e-06,0.00798741,0.00048293,0.00409712,0.00802896,0.000112881,1.51084e-05,0.00640228,0.00490728,0.00148302,4.01333e-06,5.19527e-06,9.49614e-06,0.000755358,2.29395e-05,0.00176806,0.000106976,0.000774936,0.000630143,0.000101028,3.55429e-05,8.6339e-06,7.57619e-09,8.98159e-06,5.89792e-07,0.000234035,5.56728e-07,4.42254e-06,0,10.0688
16,MDENS,0.00212368,0.163772,0.0412965,4.07392e-05,8.31591,2.43351e-06,1.14843e-08,0.00307013,4.09124e-06,0.000351812,1.0371e-10,0.00075997,0.0465674,0.0150552,0.00883894,0.00219003,2.93507e-07,0.000430562,5.2849e-07,0.000323479,8.41651e-09,4.51381e-06,7.56626e-05,1.14594e-06,6.25721e-05,2.74195e-06,1.41936e-07,1.00316e-09,3.72373e-11,2.17867e-16,3.75437e-13,2.64443e-27,1.02295e-13,1.69412e-24,1.59112e-20,0.00039337,0.00359342,5.09569e-06,0.000459087,2.54267e-06,0.00373531,1.62052e-06,0.00941207,0.000658158,0.0048584,0.00956653,0.000111678,1.50099e-05,0.00731656,0.00574545,0.00155969,4.35054e-06,5.34951e-06,9.95652e-06,0.000962577,2.22316e-05,0.00214201,0.000110799,0.000891641,0.000814336,0.000142523,4.79137e-05,1.17332e-05,9.15442e-09,1.53265e-05,7.7062e-07,0.000355082,6.38607e-07,6.00214e-06,0,10.0686
17,MDENS,0.001979,0.137078,0.0453363,4.54326e-05,8.28493,2.55333e-06,1.51095e-08,0.0038013,5.32329e-06,0.000369121,1.84204e-10,0.00114082,0.047857,0.0176102,0.0105028,0.00322319,4.43918e-07,0.000568935,7.33428e-07,0.000562869,1.52183e-08,6.15166e-06,0.000112538,2.03244e-06,0.000132694,6.72546e-06,4.40078e-07,3.71576e-09,1.67842e-10,1.03681e-15,2.00842e-12,1.52334e-26,6.36566e-13,1.12804e-23,1.10922e-19,0.000434992,0.00411167,5.47425e-06,0.000580128,2.54185e-06,0.00419568,1.56111e-06,0.0107693,0.000849348,0.00559492,0.0110816,0.00011057,1.49295e-05,0.00810002,0.0065364,0.00160154,4.64944e-06,5.50161e-06,1.02541e-05,0.00115811,2.14595e-05,0.00251391,0.000113993,0.000995136,0.00100103,0.000187479,6.17225e-05,1.54488e-05,1.02917e-08,2.37711e-05,9.59177e-07,0.000516511,7.29341e-07,7.79576e-06,0,10.0685
18,MDENS,0.00183999,0.113396,0.0486742,4.99868e-05,8.25247,2.67608e-06,1.89648e-08,0.00454411,6.69027e-06,0.000386854,2.99226e-10,0.00160899,0.0484445,0.0199342,0.0119209,0.00443239,6.21321e-07,0.000697037,9.44644e-07,0.000886621,2.49639e-08,7.66141e-06,0.000153068,3.21764e-06,0.00024968,1.42513e-05,1.15587e-06,1.14835e-08,6.16823e-10,4.0125e-15,8.56923e-12,6.97387e-26,3.10216e-12,5.85858e-23,6.11254e-19,0.000469964,0.00458768,5.8387e-06,0.000708213,2.54268e-06,0.0046042,1.49946e-06,0.0120551,0.0010554,0.00630671,0.0125745,0.000109574,1.48715e-05,0.00875199,0.00727901,0.00161857,4.88949e-06,5.64669e-06,1.03509e-05,0.00133692,2.06086e-05,0.00288132,0.00011673,0.00108626,0.00118657,0.000233308,7.64224e-05,1.97304e-05,1.09891e-08,3.43038e-05,1.14391e-06,0.00072496,8.28536e-07,9.79973e-06,0,10.0684
19,MDENS,0.00170797,0.0926271,0.0513488,5.38498e-05,8.21843,2.80742e-06,2.27995e-08,0.00527071,8.1606e-06,0.000405825,4.52358e-10,0.00215669,0.0485699,0.0220006,0.013092,0.00579311,8.22626e-07,0.000805906,1.15179e-06,0.0012958,3.78849e-08,8.94448e-06,0.000194897,4.6588e-06,0.000427999,2.69455e-05,2.67225e-06,3.05387e-08,1.93119e-09,1.31943e-14,3.07024e-11,2.68103e-25,1.25211e-11,2.51718e-22,2.76806e-18,0.000498429,0.0050181,6.19373e-06,0.000841719,2.54571e-06,0.00496027,1.43896e-06,0.0132696,0.00127145,0.00699531,0.0140455,0.000108696,1.48381e-05,0.00927349,0.0079742,0.00161821,5.0823e-06,5.78722e-06,1.03114e-05,0.00149437,1.97466e-05,0.00324183,0.000119051,0.0011659,0.00136696,0.000278849,9.14279e-05,2.45012e-05,1.12842e-08,4.6792e-05,1.31802e-06,0.000986006,9.37788e-07,1.20113e-05,0,10.0684
20,MDENS,0.00158215,0.074656,0.0533931,5.7354e-05,8.18277,2.94316e-06,2.61964e-08,0.00596344,9.7067e-06,0.000425431,6.53044e-10,0.00276957,0.0483975,0.0238082,0.0140199,0.00727125,1.05346e-06,0.000890982,1.34152e-06,0.00179235,5.45696e-08,9.91769e-06,0.000235279,6.28585e-06,0.000683825,4.6352e-05,5.56768e-06,7.2612e-08,5.33462e-09,3.81785e-14,9.56321e-11,8.90946e-25,4.34482e-11,9.26959e-22,1.08278e-17,0.000520559,0.00540085,6.53778e-06,0.000978154,2.55092e-06,0.00526338,1.38115e-06,0.0144084,0.00149798,0.00766269,0.0154953,0.000107942,1.48249e-05,0.00966782,0.00862029,0.00160535,5.25042e-06,5.92799e-06,1.01945e-05,0.00162818,1.89462e-05,0.00359336,0.000121339,0.00123941,0.00153535,0.000322194,0.000106465,2.96718e-05,1.12344e-08,6.10108e-05,1.48124e-06,0.00130395,1.06014e-06,1.44282e-05,0,10.0683
21,MDENS,0.00146368,0.0593592,0.0548272,6.12215e-05,8.14548,3.07859e-06,2.93692e-08,0.0066253,1.13187e-05,0.000444991,9.16244e-10,0.00342958,0.0480354,0.0253303,0.0147568,0.00884319,1.29213e-06,0.000950701,1.50928e-06,0.00236287,7.4386e-08,1.05968e-05,0.00027248,8.00013e-06,0.00102847,7.43589e-05,1.06614e-05,1.56538e-07,1.32687e-08,9.89363e-14,2.65093e-10,2.66721e-24,1.33165e-10,3.02743e-21,3.73689e-17,0.000536655,0.00573784,6.87315e-06,0.00111638,2.5589e-06,0.0055181,1.3279e-06,0.0154717,0.00173146,0.00831224,0.0169245,0.00010734,1.48421e-05,0.0099428,0.00921856,0.00158286,5.41457e-06,6.07273e-06,1.00683e-05,0.00173814,1.82258e-05,0.0039347,0.000123601,0.00130269,0.00169504,0.000362493,0.000120605,3.50805e-05,1.09194e-08,7.66482e-05,1.62653e-06,0.00168156,1.19474e-06,1.70485e-05,0,10.0683
22,MDENS,0.00135297,0.0465691,0.0557141,6.399e-05,8.10656,3.21496e-06,3.2512e-08,0.00722797,1.29113e-05,0.000464684,1.17824e-09,0.00411394,0.0476455,0.0265955,0.0153059,0.010473,1.54626e-06,0.00098794,1.64515e-06,0.00299743,9.78373e-08,1.09788e-05,0.000304342,9.69196e-06,0.00147478,0.000111776,1.9002e-05,3.10761e-07,3.01054e-08,2.34667e-13,6.68357e-10,7.15643e-24,3.68254e-10,8.8902e-21,1.15372e-16,0.000547291,0.00603045,7.19108e-06,0.00125464,2.5688e-06,0.00572743,1.28005e-06,0.0164603,0.00196819,0.00894759,0.0183333,0.000106872,1.48805e-05,0.0101084,0.009771,0.00155621,5.52379e-06,6.20385e-06,9.86175e-06,0.00182359,1.75814e-05,0.00426333,0.000125872,0.00136215,0.00184003,0.000399201,0.000133971,4.05608e-05,1.04241e-08,9.33795e-05,1.75786e-06,0.00211863,1.34295e-06,1.98675e-05,0,10.0683
0,SF,0.00164532,0.000313488,0,0,785.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.467
1,SF,0.00164351,0.000312647,5.84855e-05,0,785.423,0,0,0,0,0,7.24383e-13,1.74578e-05,0.000186394,0.0234478,0,7.45381e-08,0,1.53976e-11,0,6.44186e-15,0,0,8.78276e-08,0,3.82914e-11,0,4.52931e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.449
2,SF,0.00163618,0.000309305,0.00029146,0,785.253,0,0,0,0,0,1.39948e-10,0.00337456,0.00167745,0.925218,0,7.9426e-05,0,1.63299e-08,0,4.42655e-11,0,0,0.000821895,0,1.45831e-06,0,4.18891e-13,0,8.04595e-20,0,2.4909e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.187
3,SF,0.00162703,0.000305179,0.000578952,0,785.04,0,0,0,0,0,1.41354e-09,0.0225881,0.00354586,3.92113,0,0.00142348,0,2.92245e-07,0,1.69051e-09,0,0,0.0324792,0,0.000115176,0,1.34144e-10,0,1.05458e-16,0,6.76886e-23,0,1.66787e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.024
4,SF,0.0016179,0.000301108,0.00086225,0,784.826,0,0,0,0,0,5.92727e-09,0.0632987,0.0053379,8.77857,0,0.00737579,0,1.50972e-06,0,1.34546e-08,0,0,0.258829,0,0.00139938,0,3.73191e-09,0,6.8133e-15,0,6.64437e-21,0,2.47216e-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.943
5,SF,0.00160887,0.000297089,0.00114143,0,784.611,0,0,0,0,0,1.56141e-08,0.128632,0.00705769,15.2833,0,0.0232025,0,4.73662e-06,0,5.77989e-08,0,0,1.09194,0,0.00814171,0,3.88277e-08,0,1.27651e-13,0,1.69132e-19,0,8.43406e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.156
6,SF,0.0015998,0.000293122,0.00141672,0,784.395,0,0,0,0,0,3.2669e-08,0.221528,0.00870656,23.2496,0,0.0557529,0,1.13435e-05,0,1.76568e-07,0,0,3.27156,0,0.0313819,0,2.36177e-07,0,1.23175e-12,0,2.03865e-18,0,1.27601e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.236
7,SF,0.0015908,0.000289204,0.00168818,0,784.177,0,0,0,0,0,6.30729e-08,0.344971,0.01029,32.5189,0,0.11303,0,2.29109e-05,0,4.32946e-07,0,0,7.91284,0,0.0937707,0,1.02561e-06,0,7.83314e-12,0,1.55729e-17,0,1.17059e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.175
8,SF,0.00158179,0.000285333,0.00195594,0,783.959,0,0,0,0,0,1.06405e-07,0.501574,0.0118126,42.9236,0,0.203869,0,4.1173e-05,0,9.2416e-07,0,0,16.5149,0,0.234663,0,3.52737e-06,0,3.70623e-11,0,8.64804e-17,0,7.60427e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.353
9,SF,0.00157283,0.000281508,0.00222002,0,783.74,0,0,0,0,0,1.63009e-07,0.694228,0.0132729,54.3486,0,0.337748,0,6.7946e-05,0,1.76427e-06,0,0,30.9402,0,0.518079,0,1.02321e-05,0,1.41932e-10,0,3.80405e-16,0,3.83037e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.597
10,SF,0.00156392,0.000277728,0.00248062,0,783.52,0,0,0,0,0,2.42619e-07,0.925362,0.0146771,66.6926,0,0.524525,0,0.000105071,0,3.11809e-06,0,0,53.4682,0,1.03486,0,2.61434e-05,0,4.63962e-10,0,1.40456e-15,0,1.59181e-18,7.19173e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.185
11,SF,0.001555,0.000273991,0.00273779,0,783.299,0,0,0,0,0,3.52164e-07,1.19795,0.0160286,79.8558,0,0.774408,0,0.000154406,0,5.15588e-06,0,0,86.6906,0,1.92134,0,6.04044e-05,0,1.33541e-09,0,4.5103e-15,0,5.68558e-18,2.59313e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.76
12,SF,0.0014669,0.000238705,0.00513971,0,781.029,0,0,0,0,0,4.0672e-06,6.76604,0.0270016,240.447,0,8.94066,0,0.00168368,0,0.000126933,0,0,1730.17,0,100.789,0,0.0137516,0,1.34089e-06,0,9.21505e-12,0,2.38327e-14,1.16253e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868.2
13,SF,0.00138083,0.000206904,0.00725499,0,778.651,0,0,0,0,0,1.60811e-05,19.2942,0.0345151,425.545,0,33.3107,0,0.00584803,0,0.000756913,0,0,8348.95,0,950.897,0,0.310821,0,7.29146e-05,0,7.63076e-10,0,2.97116e-12,1.58345e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10557
14,SF,0.00129645,0.000178124,0.0091146,0,776.161,0,0,0,0,0,5.01887e-05,41.3464,0.0396321,616.563,0,79.0628,0,0.0127898,0,0.00249696,0,0,22783.6,0,4427.8,0,2.75682,0,0.0012303,0,1.73827e-08,0,9.02045e-11,5.13669e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28727.4
15,SF,0.00121431,0.000152112,0.0107372,0,773.55,0,0,0,0,0,0.000112199,75.1615,0.0430475,804.736,0,147.888,0,0.0218527,0,0.00606994,0,0,45997.6,0,14105.3,0,14.7214,0,0.0109704,0,1.96064e-07,0,1.2703e-09,7.74124e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61919
16,SF,0.00113454,0.000128671,0.0121395,0,770.811,0,0,0,0,0,0.000227617,122.256,0.0452254,983.806,0,239.604,0,0.0320572,0,0.012064,0,0,77242.2,0,35294.6,0,57.1961,0,0.0653449,0,1.41281e-06,0,1.09862e-08,7.20084e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114711
17,SF,0.00105725,0.000107698,0.0133271,0,767.94,0,0,0,0,0,0.000404279,183.523,0.0464778,1150.77,0,352.638,0,0.0423597,0,0.020992,0,0,114888,0,74847.4,0,177.339,0,0.294533,0,7.5579e-06,0,6.83657e-08,4.79472e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192368
18,SF,0.000982991,8.9092e-05,0.0143083,0,764.931,0,0,0,0,0,0.000656723,258.837,0.0470483,1302.64,0,484.932,0,0.0518975,0,0.0330662,0,0,156263,0,140835,0,465.784,0,1.08242,0,3.22469e-05,0,3.33165e-07,2.49018e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300377
19,SF,0.000912461,7.27742e-05,0.0150945,0,761.776,0,0,0,0,0,0.000992809,346.945,0.0471702,1437.67,0,633.803,0,0.0600033,0,0.0483263,0,0,198966,0,241418,0,1076.84,0,3.3889,0,0.000115536,0,1.34473e-06,1.06992e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444645
20,SF,0.000845241,5.86548e-05,0.0156954,0,758.47,0,0,0,0,0,0.00143326,445.539,0.0470026,1555.79,0,795.521,0,0.0663376,0,0.066845,0,0,240191,0,385720,0,2243.61,0,9.36133,0,0.000359874,0,4.66623e-06,3.94002e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631719
21,SF,0.000781949,4.66366e-05,0.016117,0,755.014,0,0,0,0,0,0.00201092,551.714,0.046651,1655.25,0,967.5,0,0.0707839,0,0.0881224,0,0,278169,0,580119,0,4296.22,0,23.2843,0,0.000997573,0,1.43016e-05,1.2868e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866537
22,SF,0.000722806,3.65878e-05,0.0163777,0,751.407,0,0,0,0,0,0.00258594,661.808,0.0462723,1737.93,0,1145.81,0,0.0735565,0,0.111788,0,0,310696,0,831865,0,7657.27,0,52.8298,0,0.0025151,0,3.95496e-05,3.77876e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15457e+06
0,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
1,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
2,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
3,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
4,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
5,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
6,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
7,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
8,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
9,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
10,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
11,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
12,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
13,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
14,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
15,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
16,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
17,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
18,VOLUME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.509
